fecha	tfondeo
20040102	6.1
20040105	5.8
20040106	5.65
20040107	5.32
20040108	4.9
20040109	5.15
20040112	5.05
20040113	4.85
20040114	4.8
20040115	4.8
20040116	4.8
20040119	4.7
20040120	4.72
20040121	4.76
20040122	4.9
20040123	5.2
20040126	4.85
20040127	4.8
20040128	4.8
20040129	5
20040130	5.2
20040202	4.9
20040203	5.05
20040204	5.18
20040206	5.35
20040209	5.15
20040210	5.5
20040211	5.5
20040212	5.47
20040213	5.35
20040216	5.35
20040217	5.45
20040218	5.4
20040219	5.4
20040220	6
20040223	6
20040224	6.25
20040225	6.75
20040226	6.7
20040227	6.7
20040301	6.63
20040302	6.6
20040303	6.35
20040304	6.6
20040305	6.34
20040308	6.1
20040309	6.2
20040310	6.15
20040311	6.35
20040312	6.6
20040315	6.55
20040316	6.65
20040317	6.67
20040318	6.6
20040319	6.4
20040322	6.55
20040323	6.4
20040324	6.35
20040325	6.25
20040326	6.05
20040329	6.1
20040330	6.25
20040331	6.12
20040401	6.05
20040402	6.1
20040405	6.12
20040406	6.08
20040407	5.89
20040412	5.85
20040413	5.85
20040414	6
20040415	5.98
20040416	6.1
20040419	5.97
20040420	5.92
20040421	6
20040422	6
20040423	5.65
20040426	5.47
20040427	5.55
20040428	6
20040429	6.1
20040430	6.25
20040503	6.2
20040504	6.25
20040505	6.1
20040506	6.1
20040507	6.3
20040510	6.5
20040511	6.5
20040512	6.5
20040513	6.5
20040514	6.5
20040517	6.55
20040518	6.5
20040519	6.5
20040520	6.5
20040521	6.5
20040524	6.5
20040525	6.3
20040526	6.35
20040527	6.35
20040528	6.36
20040531	6.35
20040601	6.35
20040602	6.35
20040603	6.35
20040604	6.35
20040607	6.35
20040608	6.35
20040609	6.32
20040610	6.35
20040611	6.36
20040614	6.35
20040615	6.35
20040616	6.33
20040617	6.35
20040618	6.35
20040621	6.35
20040622	6.35
20040623	6.35
20040624	6.35
20040625	6.3
20040628	6.37
20040629	6.34
20040630	6.48
20040701	6.65
20040702	6.6
20040705	6.6
20040706	6.6
20040707	6.6
20040708	6.6
20040709	6.65
20040712	6.65
20040713	6.65
20040714	6.65
20040715	6.6
20040716	6.65
20040719	6.65
20040720	6.65
20040721	6.65
20040722	6.7
20040723	6.85
20040726	6.8
20040727	6.75
20040728	6.8
20040729	6.82
20040730	6.78
20040802	6.95
20040803	6.6
20040804	6.82
20040805	6.85
20040806	6.95
20040809	6.85
20040810	6.8
20040811	7
20040812	7
20040813	7
20040816	7
20040817	7
20040818	6.9
20040819	7
20040820	7.03
20040823	7
20040824	7
20040825	7.05
20040826	7.1
20040827	7.15
20040830	7.15
20040831	7.15
20040901	7.16
20040902	7.13
20040903	7.15
20040906	7.15
20040907	7.13
20040908	7.15
20040909	7.15
20040910	7.16
20040913	7.15
20040914	7.15
20040915	7.15
20040917	7.15
20040920	7.15
20040921	7.17
20040922	7.4
20040923	7.4
20040924	7.6
20040927	7.58
20040928	7.61
20040929	7.6
20040930	7.6
20041001	7.6
20041004	7.6
20041005	7.6
20041006	7.62
20041007	7.6
20041008	7.6
20041011	7.6
20041012	7.65
20041013	7.62
20041014	7.6
20041015	7.7
20041018	7.64
20041019	7.63
20041020	7.6
20041021	7.65
20041022	7.75
20041025	7.8
20041026	7.75
20041027	7.85
20041028	7.5
20041029	7.8
20041101	7.98
20041102	7.8
20041103	7.8
20041104	7.85
20041105	7.87
20041108	8
20041109	7.8
20041110	7.7
20041111	8.25
20041112	8.08
20041115	8.05
20041116	8
20041117	8.05
20041118	8.08
20041119	8.05
20041122	8.06
20041123	8.05
20041124	8
20041125	8.06
20041126	8.35
20041129	8.26
20041130	8.25
20041201	8.3
20041202	8.28
20041203	8.25
20041206	8.28
20041207	8.27
20041208	8.28
20041209	8.27
20041210	8.41
20041213	8.43
20041214	8.45
20041215	8.86
20041216	8.77
20041217	8.76
20041220	8.75
20041221	8.75
20041222	8.75
20041223	8.65
20041224	8.75
20041227	8.72
20041228	8.79
20041229	8.76
20041230	8.75
20041231	8.75
20050103	8.75
20050104	8.8
20050105	8.75
20050106	8.65
20050107	8.7
20050110	8.75
20050111	8.75
20050112	8.74
20050113	8.65
20050114	9.2
20050117	8.78
20050118	8.73
20050119	8.7
20050120	8.79
20050121	8.75
20050124	8.72
20050125	8.75
20050126	8.73
20050127	8.71
20050128	8.7
20050131	9.05
20050201	8.88
20050202	8.9
20050203	9.02
20050204	9.15
20050207	9.05
20050208	9.2
20050209	8.8
20050210	9.15
20050211	9.1
20050214	9.15
20050215	9.13
20050216	9.15
20050217	9.2
20050218	9.15
20050221	9.15
20050222	9.14
20050223	9.15
20050224	9.25
20050225	9.4
20050228	9.2
20050301	9.19
20050302	9.2
20050303	9.19
20050304	9.2
20050307	9.19
20050308	9.1
20050309	9.18
20050310	9.21
20050311	9.2
20050314	9.2
20050315	9.2
20050316	9.19
20050317	9.2
20050318	9.2
20050322	9.18
20050323	9.5
20050328	9.5
20050329	9.48
20050330	9.51
20050331	9.69
20050401	9.4
20050404	9.45
20050405	9.5
20050406	9.45
20050407	9.5
20050408	9.5
20050411	9.56
20050412	9.54
20050413	9.5
20050414	9.6
20050415	9.55
20050418	9.57
20050419	9.52
20050420	9.5
20050421	9.55
20050422	9.51
20050425	9.5
20050426	9.53
20050427	9.62
20050428	9.52
20050429	9.62
20050502	9.51
20050503	9.5
20050504	9.8
20050505	9.75
20050506	9.85
20050509	9.76
20050510	10.2
20050511	9.95
20050512	9.55
20050513	9.75
20050516	9.75
20050517	9.75
20050518	9.75
20050519	9.7
20050520	9.77
20050523	9.75
20050524	9.74
20050525	9.8
20050526	9.73
20050527	9.74
20050530	9.75
20050531	9.75
20050601	9.75
20050602	9.74
20050603	9.75
20050606	9.75
20050607	9.75
20050608	9.74
20050609	9.7
20050610	9.6
20050613	9.73
20050614	9.75
20050615	9.75
20050616	9.74
20050617	9.78
20050620	9.78
20050621	9.73
20050622	9.74
20050623	9.75
20050624	9.65
20050627	9.73
20050628	9.75
20050629	9.73
20050630	9.72
20050701	9.72
20050704	9.73
20050705	9.72
20050706	9.68
20050707	9.76
20050708	9.75
20050711	9.73
20050712	9.73
20050713	9.7
20050714	9.72
20050715	9.75
20050718	9.78
20050719	9.75
20050720	9.75
20050721	9.73
20050722	9.75
20050725	9.6
20050726	9.73
20050727	9.75
20050728	9.73
20050729	9.75
20050801	9.72
20050802	9.73
20050803	9.7
20050804	9.73
20050805	9.6
20050808	9.65
20050809	9.73
20050810	9.7
20050811	9.75
20050812	9.68
20050815	9.74
20050816	9.73
20050817	9.74
20050818	9.75
20050819	9.7
20050822	9.6
20050823	9.75
20050824	9.74
20050825	9.75
20050826	9.6
20050829	9.5
20050830	9.49
20050831	9.6
20050901	9.5
20050902	9.5
20050905	9.5
20050906	9.48
20050907	9.49
20050908	9.45
20050909	9.5
20050912	9.55
20050913	9.5
20050914	9.45
20050915	9.55
20050919	9.65
20050920	9.25
20050921	9.42
20050922	9.65
20050923	9.2
20050926	9.24
20050927	9.25
20050928	9.25
20050929	9.25
20050930	9.25
20051003	9.25
20051004	9.25
20051005	9.26
20051006	9.25
20051007	9.25
20051010	9.25
20051011	9.2
20051012	9.25
20051013	9.2
20051014	9.2
20051017	9.25
20051018	9.25
20051019	9.25
20051020	9.28
20051021	9.2
20051024	9.23
20051025	9.27
20051026	9.15
20051027	9
20051028	9.2
20051031	9.03
20051101	9
20051102	9
20051103	8.95
20051104	8.92
20051107	9
20051108	9
20051109	9
20051110	8.8
20051111	9
20051114	9
20051115	9
20051116	9
20051117	9
20051118	9
20051121	9
20051122	9
20051123	9
20051124	9
20051125	8.75
20051128	8.75
20051129	8.75
20051130	8.75
20051201	8.73
20051202	8.79
20051205	8.75
20051206	8.75
20051207	8.75
20051208	8.7
20051209	8.26
20051213	8.24
20051214	8.25
20051215	8.95
20051216	8.15
20051219	8.27
20051220	8.28
20051221	8.35
20051222	8.25
20051223	8.25
20051226	8.24
20051227	8.28
20051228	8.25
20051229	8.2
20051230	8.25
20060102	8.25
20060103	8.28
20060104	8.25
20060105	8.25
20060106	8.22
20060109	8.2
20060110	8.25
20060111	8.27
20060112	8.25
20060113	8.27
20060116	8.25
20060117	8.25
20060118	8.24
20060119	8.25
20060120	8.25
20060123	8.24
20060124	8.25
20060125	8.25
20060126	8.25
20060127	7.7
20060130	7.75
20060131	7.77
20060201	7.75
20060202	7.75
20060203	7.55
20060207	7.75
20060208	7.7
20060209	7.74
20060210	7.7
20060213	7.72
20060214	7.7
20060215	7.75
20060216	7.8
20060217	7.75
20060220	7.78
20060221	7.75
20060222	7.78
20060223	7.8
20060224	7.52
20060227	7.58
20060228	7.5
20060301	7.54
20060302	7.48
20060303	7.48
20060306	7.45
20060307	7.5
20060308	7.4
20060309	7.5
20060310	7.5
20060313	7.5
20060314	7.52
20060315	7.5
20060316	7.52
20060317	7.45
20060320	7.4
20060322	7.48
20060323	7.45
20060324	7.25
20060327	7.28
20060328	7.27
20060329	7.25
20060330	7.25
20060331	7.23
20060403	7.22
20060404	7.25
20060405	7.25
20060406	7.2
20060407	7
20060410	7.26
20060411	7.23
20060412	7.28
20060417	7.25
20060418	7.22
20060419	7.25
20060420	7.2
20060421	7
20060424	7.35
20060425	6.5
20060426	7.55
20060427	6.9
20060428	6.9
20060502	6.95
20060503	6.95
20060504	6.95
20060505	7
20060508	6.9
20060509	6.95
20060510	7
20060511	7
20060512	7.02
20060515	7
20060516	7.05
20060517	7.02
20060518	6.9
20060519	6.9
20060522	7
20060523	7.05
20060524	7.05
20060525	7.01
20060526	6.95
20060529	7.03
20060530	7.05
20060531	7
20060601	7.01
20060602	6.9
20060605	7.1
20060606	7.02
20060607	6.95
20060608	7
20060609	6.95
20060612	7.01
20060613	7
20060614	6.9
20060615	7.02
20060616	6.9
20060619	7.15
20060620	7
20060621	6.9
20060622	6.95
20060623	6.95
20060626	6.95
20060627	7.03
20060628	6.95
20060629	7.01
20060630	7
20060703	6.95
20060704	7.01
20060705	7
20060706	7
20060707	7
20060710	7.01
20060711	7
20060712	7
20060713	7
20060714	7
20060717	7
20060718	7
20060719	7
20060720	7.05
20060721	7
20060724	7.03
20060725	7
20060726	7
20060727	7
20060728	7.1
20060731	7.23
20060801	7
20060802	7.03
20060803	6.8
20060804	7
20060807	7.02
20060808	7.03
20060809	7
20060810	6.9
20060811	6.9
20060814	7
20060815	7.03
20060816	7.03
20060817	7.02
20060818	6.95
20060821	6.8
20060822	6.98
20060823	7
20060824	6.95
20060825	7.25
20060828	7
20060829	6.9
20060830	7
20060831	7
20060901	7.05
20060904	7.03
20060905	7
20060906	7.02
20060907	7
20060908	7.05
20060911	7
20060912	7.12
20060913	6.8
20060914	7.05
20060915	7.02
20060918	7
20060919	7.03
20060920	6.95
20060921	6.9
20060922	7
20060925	7.02
20060926	7.05
20060927	7.07
20060928	6.95
20060929	7
20061002	7.01
20061003	7.03
20061004	7.03
20061005	7
20061006	7.02
20061009	7
20061010	7.02
20061011	7
20061012	7.1
20061013	7
20061016	7.02
20061017	7
20061018	7.05
20061019	7.01
20061020	7
20061023	7
20061024	7
20061025	7
20061026	6.98
20061027	6.9
20061030	7.02
20061031	7
20061101	6.92
20061103	7.01
20061106	7.01
20061107	7.02
20061108	7
20061109	6.99
20061110	7
20061113	7.15
20061114	7
20061115	7.05
20061116	6.98
20061117	6.75
20061121	7.1
20061122	7.1
20061123	7
20061124	7
20061127	7.01
20061128	7.02
20061129	7.09
20061130	7
20061204	7
20061205	7.05
20061206	6.95
20061207	7.02
20061208	7
20061211	7
20061213	7.15
20061214	7.15
20061215	6.75
20061218	7.04
20061219	7.03
20061220	7
20061221	7.04
20061222	7.05
20061226	7.05
20061227	7
20061228	7.04
20061229	7.03
20070102	7
20070103	6.95
20070104	7
20070105	7.02
20070108	7.02
20070109	7
20070110	7.02
20070111	7.02
20070112	7.01
20070115	7
20070116	7
20070117	7.5
20070118	6.98
20070119	7.02
20070122	7
20070123	7.02
20070124	7
20070125	7.02
20070126	7.02
20070129	7
20070130	6.99
20070131	7.05
20070201	6.95
20070202	6.99
20070206	7
20070207	7.01
20070208	7.02
20070209	7
20070212	7
20070213	7
20070214	7.01
20070215	7
20070216	6.8
20070219	7.05
20070220	7.02
20070221	7
20070222	7.02
20070223	7.02
20070226	7.02
20070227	7
20070228	7.25
20070301	7
20070302	6.8
20070305	7.02
20070306	6.95
20070307	6.9
20070308	7.01
20070309	6.9
20070312	7.02
20070313	7
20070314	7
20070315	7.02
20070316	7.01
20070320	7
20070321	7
20070322	7
20070323	7.01
20070326	6.9
20070327	7
20070328	7
20070329	7
20070330	7.1
20070402	7.05
20070403	7
20070404	7.15
20070409	7
20070410	7
20070411	6.85
20070412	7.01
20070413	7.03
20070416	7
20070417	7.02
20070418	7.02
20070419	6.9
20070420	7
20070423	7
20070424	7.02
20070425	7.03
20070426	7.05
20070427	7.25
20070430	7.4
20070502	7.2
20070503	7.25
20070504	7.29
20070507	7.27
20070508	7.25
20070509	7.29
20070510	7.2
20070511	7.2
20070514	7.27
20070515	7.25
20070516	7.35
20070517	7.27
20070518	7.15
20070521	7.25
20070522	7.25
20070523	7.3
20070524	7.25
20070525	7.26
20070528	7.2
20070529	7.27
20070530	7.35
20070531	7.35
20070601	7.25
20070604	7.26
20070605	7.25
20070606	7.26
20070607	7.28
20070608	7.1
20070611	7.2
20070612	7.22
20070613	7.15
20070614	7.27
20070615	7.25
20070618	7.4
20070619	7.25
20070620	7.05
20070621	7.28
20070622	7
20070625	7.3
20070626	7.32
20070627	7.28
20070628	7.25
20070629	7.2
20070702	7.27
20070703	7.25
20070704	7.27
20070705	7.27
20070706	7.2
20070709	7.25
20070710	7.4
20070711	7.3
20070712	7
20070713	7.2
20070716	7.28
20070717	7.28
20070718	7.24
20070719	7
20070720	7.28
20070723	7.1
20070724	7.27
20070725	7.15
20070726	7.2
20070727	7.3
20070730	7.2
20070731	7.25
20070801	7.26
20070802	7.25
20070803	7.25
20070806	7.4
20070807	7.25
20070808	7.3
20070809	6.15
20070810	7
20070813	7.21
20070814	7.25
20070815	6
20070816	7.25
20070817	7.25
20070820	7.25
20070821	7.15
20070822	7
20070823	7.25
20070824	6.9
20070827	7.25
20070828	7.25
20070829	7.3
20070830	7.24
20070831	7.25
20070903	7.2
20070904	7.2
20070905	7.25
20070906	7.25
20070907	7.15
20070910	7.25
20070911	7.2
20070912	7.25
20070913	7.17
20070914	6.9
20070917	7.32
20070918	7.2
20070919	7.25
20070920	7
20070921	7.25
20070924	7.2
20070925	7.2
20070926	7.3
20070927	7.3
20070928	7.35
20071001	7.15
20071002	7.2
20071003	7.25
20071004	7.24
20071005	7
20071008	7.15
20071009	7.21
20071010	7.25
20071011	7.25
20071012	7.1
20071015	7.25
20071016	7.25
20071017	7.3
20071018	7.25
20071019	7.19
20071022	7.19
20071023	7.2
20071024	7.05
20071025	7.05
20071026	7.25
20071029	7.45
20071030	7.45
20071031	7.45
20071101	7.45
20071105	7.47
20071106	7.6
20071107	7.4
20071108	7.55
20071109	7.45
20071112	7.52
20071113	7.4
20071114	7.52
20071115	7.5
20071116	7.5
20071120	7.55
20071121	7.4
20071122	7.35
20071123	7.4
20071126	7.45
20071127	7.48
20071128	7.5
20071129	7.48
20071130	7.5
20071203	7.53
20071204	7.35
20071205	7.47
20071206	7.48
20071207	7.52
20071210	7.55
20071211	7.5
20071213	7.51
20071214	7.5
20071217	7.5
20071218	7.5
20071219	7.5
20071220	7.51
20071221	7.5
20071224	7.5
20071226	7.5
20071227	7.56
20071228	7.5
20071231	7.65
20080102	7.51
20080103	7.5
20080104	7.45
20080107	7.35
20080108	7.45
20080109	7.51
20080110	7.52
20080111	7.5
20080114	7.5
20080115	7.5
20080116	7.48
20080117	7.54
20080118	7.5
20080121	7.5
20080122	7.5
20080123	7.5
20080124	7.5
20080125	7.5
20080128	7.55
20080129	7.55
20080130	7.5
20080131	7.5
20080201	7.4
20080205	7.53
20080206	7.45
20080207	7.4
20080208	7.48
20080211	7.5
20080212	7.5
20080213	7.4
20080214	7.5
20080215	7.51
20080218	7.55
20080219	7.5
20080220	7.45
20080221	7.48
20080222	7.49
20080225	7.45
20080226	7.45
20080227	7.5
20080228	7.5
20080229	7.45
20080303	7.45
20080304	7.4
20080305	7.45
20080306	7.51
20080307	7.5
20080310	7.48
20080311	7.5
20080312	7.5
20080313	7.51
20080314	7.53
20080318	7.54
20080319	7.5
20080324	6.95
20080325	7.47
20080326	7.47
20080327	7.47
20080328	7.45
20080331	7.53
20080401	7.45
20080402	7.48
20080403	7.46
20080404	7.45
20080407	7.47
20080408	7.45
20080409	7.45
20080410	7.47
20080411	7.5
20080414	7.48
20080415	7.53
20080416	7.5
20080417	7.45
20080418	7.5
20080421	7.48
20080422	7.3
20080423	7.48
20080424	7.49
20080425	7.45
20080428	7.5
20080429	7.5
20080430	7.6
20080502	7.5
20080505	7.4
20080506	7.4
20080507	7.51
20080508	7.5
20080509	7.5
20080512	7.49
20080513	7.46
20080514	7.51
20080515	7.51
20080516	7.48
20080519	7.51
20080520	7.5
20080521	7.4
20080522	7.45
20080523	7.47
20080526	7.6
20080527	7.4
20080528	7.49
20080529	7.15
20080530	7.55
20080602	7.5
20080603	7.5
20080604	7.49
20080605	7.5
20080606	7.5
20080609	7.5
20080610	7.5
20080611	7.5
20080612	7.5
20080613	7.56
20080616	7.47
20080617	7.53
20080618	7.57
20080619	7.4
20080620	7.75
20080623	7.75
20080624	7.65
20080625	7.75
20080626	7.74
20080627	7.72
20080630	7.78
20080701	7.7
20080702	7.7
20080703	7.68
20080704	7.8
20080707	7.6
20080708	7.8
20080709	7.75
20080710	7.78
20080711	7.72
20080714	7.74
20080715	7.76
20080716	7.75
20080717	7.76
20080718	8.03
20080721	7.75
20080722	7.8
20080723	8
20080724	7.95
20080725	8
20080728	7.95
20080729	8.02
20080730	7.9
20080731	8
20080801	7.95
20080804	8.02
20080805	7.99
20080806	7.9
20080807	7.9
20080808	7.96
20080811	7.95
20080812	7.96
20080813	7.98
20080814	7.98
20080815	8.26
20080818	8.3
20080819	8.28
20080820	8.15
20080821	8.16
20080822	8.2
20080825	8.24
20080826	8.22
20080827	8.25
20080828	8.23
20080829	8.16
20080901	8.24
20080902	8.22
20080903	8.2
20080904	8.2
20080905	8.25
20080908	8.24
20080909	8.35
20080910	8.2
20080911	8.25
20080912	8.24
20080915	8.25
20080917	8.3
20080918	8.15
20080919	8.05
20080922	8.25
20080923	8.2
20080924	8.22
20080925	8.23
20080926	8.25
20080929	8.24
20080930	8.25
20081001	8.2
20081002	8
20081003	8.2
20081006	8.1
20081007	8.1
20081008	8.05
20081009	8
20081010	8
20081013	8.06
20081014	7.95
20081015	7.9
20081016	7.5
20081017	7.7
20081020	8.25
20081021	6.25
20081022	7
20081023	6.15
20081024	8
20081027	7.5
20081028	7
20081029	8
20081030	7.7
20081031	8.5
20081103	7.6
20081104	7.55
20081105	7.7
20081106	7.6
20081107	8
20081110	7.9
20081111	7.85
20081112	7.97
20081113	8.05
20081114	8.05
20081118	8.24
20081119	7.5
20081120	7.5
20081121	8
20081124	8.05
20081125	8.1
20081126	7.5
20081127	8.3
20081128	8.4
20081201	8.15
20081202	8.12
20081203	8.2
20081204	7.75
20081205	8.15
20081208	8.17
20081209	8.18
20081210	8.25
20081211	8.27
20081215	8.35
20081216	8.32
20081217	8.35
20081218	8.35
20081219	8.25
20081222	8.3
20081223	8.1
20081224	8.2
20081226	7.9
20081229	8.25
20081230	8.3
20081231	7.5
20090102	8.27
20090105	7.5
20090106	8.24
20090107	8.25
20090108	8.25
20090109	8.25
20090112	8.25
20090113	8.2
20090114	8.2
20090115	8.5
20090116	7.75
20090119	7.77
20090120	7.73
20090121	7.6
20090122	7.6
20090123	7.77
20090126	7.6
20090127	7.8
20090128	7.75
20090129	7.7
20090130	7.7
20090203	7.77
20090204	7.6
20090205	7.71
20090206	7.8
20090209	7.75
20090210	7.7
20090211	7.7
20090212	7.7
20090213	7.5
20090216	7.76
