Date	Close
20100622	32470.7
20100621	32882
20100618	32814.62
20100617	32775.34
20100616	32805.63
20100615	32685.4
20100614	32238.41
20100611	32124.28
20100610	31910.22
20100609	31209.33
20100608	31059.83
20100607	30739.01
20100604	30992.65
20100603	31331.86
20100602	31411.91
20100601	31245.83
20100531	32038.53
20100528	31547.55
20100527	32056.16
20100526	31328.49
20100525	30634.17
20100524	30759.48
20100521	30629.15
20100520	30368.08
20100519	30992.76
20100518	31136.35
20100517	31580.63
20100514	31812.73
20100513	32342.43
20100512	32379.63
20100511	32119.11
20100510	32276.92
20100507	31488.82
20100506	31398.97
20100505	31995.28
20100504	32120.65
20100503	32832.45
20100430	32687.32
20100429	32861
20100428	32952.86
20100427	32679.36
20100426	33771.55
20100423	33853.69
20100422	33658.37
20100421	33517.18
20100420	33813.16
20100419	33439.77
20100416	33621.39
20100415	34134.23
20100414	34113.93
20100413	33819.04
20100412	33852.39
20100409	33840.85
20100408	33567.35
20100407	33632.35
20100406	33801.21
20100405	33648.89
20100331	33266.43
20100330	33399.46
20100329	33416.1
20100326	33147.81
20100325	33164.33
20100324	33160.97
20100323	33361.27
20100322	33142.02
20100319	33022.84
20100318	32969.83
20100317	32798.3
20100316	32723.9
20100312	32578.05
20100311	32602.94
20100310	32505.76
20100309	32514.17
20100308	32520.27
20100305	32436.53
20100304	32202
20100303	32353.54
20100302	32055.04
20100301	31765.14
20100226	31634.54
20100225	31649.1
20100224	31788.54
20100223	31850.24
20100222	32034.34
20100219	32172.11
20100218	32170.79
20100217	31892.12
20100216	31644.77
20100215	31038.32
20100212	31005.74
20100211	30845.63
20100210	30746.05
20100209	30818.48
20100208	30649.44
20100205	30630.73
20100204	30603.71
20100203	31287.04
20100202	30876.65
20100129	30391.61
20100128	30811.35
20100127	30610.83
20100126	30651.56
20100125	30465.06
20100122	30830.91
20100121	31205.3
20100120	32025.34
20100119	32473.05
20100118	32482.73
20100115	32262.3
20100114	32729.58
20100113	32836.08
20100112	32792.66
20100111	32935.38
20100108	32892.04
20100107	33064.57
20100106	32830.16
20100105	32732.76
20100104	32758.53
20091231	32120.47
20091230	32448.74
20091229	32626.29
20091228	32610.51
20091224	32548.53
20091223	32450.23
20091222	32240.32
20091221	31799.23
20091218	31834.07
20091217	31948.41
20091216	31956.25
20091215	31902.6
20091214	32009.88
20091211	31901.69
20091210	31916.6
20091209	31670.21
20091208	31710.39
20091207	32085.17
20091204	32105.39
20091203	31967.43
20091202	32111.79
20091201	31750.58
20091130	30957.11
20091127	30775.45
20091126	30447.83
20091125	31364.04
20091124	30961.99
20091123	31126.17
20091120	30666.51
20091119	30817.67
20091118	31056.62
20091117	31400.2
20091113	31002.09
20091112	30759.85
20091111	31097.64
20091110	30788.2
20091109	30646.24
20091106	29868.62
20091105	29735.34
20091104	29430.51
20091103	28886.53
20091030	28646.03
20091029	29247.83
20091028	28670.9
20091027	29312.84
20091026	30280.08
20091023	30617.68
20091022	30761.76
20091021	30889.05
20091020	31000.94
20091019	30927.11
20091016	30726.3
20091015	31017.73
20091014	30881.1
20091013	30611.1
20091012	30475.43
20091009	30039.71
20091008	29898.85
20091007	29763.37
20091006	29690.48
20091005	29214.4
20091002	28678.66
20091001	28588.26
20090930	29232.24
20090929	29432.01
20090928	29401.99
20090925	28759.98
20090924	28465.11
20090923	28959.67
20090922	29513.68
20090921	29607.16
20090918	29942
20090917	30017.72
20090915	29625.02
20090914	29383.19
20090911	29448.79
20090910	29318.42
20090909	29100.05
20090908	29190.82
20090907	28585.25
20090904	28309.55
20090903	28150.09
20090902	27953.34
20090901	27749.16
20090831	28129.95
20090828	28599.92
20090827	28437.26
20090826	28212.85
20090825	28005.46
20090824	28004.27
20090821	28308.96
20090820	27944.24
20090819	27598.37
20090818	27544.32
20090817	27299.58
20090814	27855.43
20090813	28155.49
20090812	28096.02
20090811	27800.8
20090810	28305.32
20090807	28179.55
20090806	27802.41
20090805	28082.63
20090804	27869.92
20090803	27692.48
20090731	27043.5
20090730	26810.27
20090729	26516.5
20090728	26850.75
20090727	26815.3
20090724	26646.37
20090723	26805.42
20090722	26288.21
20090721	26004.02
20090720	26284.06
20090717	25741.96
20090716	25735.56
20090715	25336.33
20090714	24340.65
20090713	23951.96
20090710	23656.26
20090709	23634.27
20090708	23468.98
20090707	23359.94
20090706	23742.49
20090703	24045.39
20090702	24051.46
20090701	24524.01
20090630	24368.38
20090629	24473.53
20090626	24458.23
20090625	24245.71
20090624	23711.24
20090623	23496.39
20090622	23314.68
20090619	24274.72
20090618	24340.65
20090617	24150.94
20090616	24224.83
20090615	24899.69
20090612	25460.02
20090611	25372.85
20090610	25183.72
20090609	25107.43
20090608	24932.88
20090605	24913.01
20090604	24748.03
20090603	24651.32
20090602	25183.83
20090601	25105.63
20090529	24331.71
20090528	24659.24
20090527	24507.81
20090526	24640.08
20090525	24198.96
20090522	24093.24
20090521	23821.26
20090520	24399.6
20090519	24344.62
20090518	23935.49
20090515	23341.72
20090514	23405.93
20090513	23155.01
20090512	23696.49
20090511	23943.02
20090508	24085.58
20090507	23589.4
20090506	23906.13
20090505	23430.24
20090504	23014.05
20090430	21898.85
20090429	22072.11
20090428	21662.53
20090427	21827.11
20090424	22582.17
20090423	21829.33
20090422	21480.01
20090421	21216.94
20090420	21587.49
20090417	22234.84
20090416	22189.2
20090415	21861.36
20090414	21918.6
20090413	21838.96
20090408	20530.63
20090407	20623.42
20090406	20807.21
20090403	20933.78
20090402	20562.59
20090401	19880.37
20090331	19626.75
20090330	19530.15
20090327	20315.17
20090326	20542.25
20090325	20272.77
20090324	20242.61
20090323	20346.43
20090320	19363.3
20090319	19596.51
20090318	19620.48
20090317	19325.05
20090313	19437.01
20090312	18864.87
20090311	17790.69
20090310	17543.52
20090309	16964.36
20090306	17043.44
20090305	17365.02
20090304	17824.96
20090303	17093.25
20090302	16929.8
20090227	17752.18
20090226	18047.16
20090225	18200.7
20090224	18296.11
20090223	17956.4
20090220	18324.23
20090219	18682.47
20090218	18741.27
20090217	18853.93
20090216	19520.87
20090213	19368.1
20090212	19358.25
20090211	19446.65
20090210	19825.72
20090209	20537.1
20090206	20438.13
20090205	19736.96
20090204	19622.6
20090203	19630.46
20090130	19565.14
20090129	19537.05
20090128	20145.22
20090127	19616.15
20090126	19583.08
20090123	19348.81
20090122	19306.73
20090121	19497.1
20090120	19213.02
20090119	20393.41
20090116	20325.39
20090115	20280.49
20090114	20369.23
20090113	21047.3
20090112	21162.27
20090109	21741.29
20090108	21955.4
20090107	22117.51
20090106	23005.41
20090105	23238.86
20090102	23250.96
20081231	22380.32
20081230	22420.01
20081229	22392.38
20081226	22515.34
20081224	22340.7
20081223	22174.26
20081222	22059.18
20081219	22221.64
20081218	22347.17
20081217	22572.5
20081216	22032.54
20081215	21050.55
20081211	21408.35
20081210	21689.84
20081209	21439.65
20081208	21168.72
20081205	20081.83
20081204	19916.21
20081203	20147.01
20081202	19802.27
20081201	19533.08
20081128	20534.72
20081127	20201.82
20081126	20025.79
20081125	19297.63
20081124	19529.25
20081121	18251.41
20081120	18190.7
20081119	18578.38
20081118	19036.23
20081114	19562.14
20081113	19710.1
20081112	18804.95
20081111	19795.25
20081110	20020.53
20081107	19865.22
20081106	19650.86
20081105	20446.77
20081104	21535.27
20081103	20612.68
20081031	20445.32
20081030	20207.02
20081029	19157.33
20081028	18632.53
20081027	16868.66
20081024	16978.84
20081023	17798.99
20081022	18787.34
20081021	20203.27
20081020	20786.21
20081017	20312.83
20081016	20457.93
20081015	21135.42
20081014	22244.61
20081013	22095.89
20081010	19905.27
20081009	20310.2
20081008	20678.97
20081007	20884.74
20081006	21749.13
20081003	22989.5
20081002	24027.35
20081001	25117.32
20080930	24888.9
20080929	23955.67
20080926	25593.77
20080925	25645.5
20080924	24944.25
20080923	24969.17
20080922	25131.91
20080919	25701.03
20080918	24577.9
20080917	23456.84
20080915	24618.15
20080912	25588.41
20080911	25552.49
20080910	25622.91
20080909	25629.79
20080908	26232.56
20080905	25904.18
20080904	26151.63
20080903	26467.79
20080902	26522.76
20080901	26424.7
20080829	26290.99
20080828	26444.12
20080827	26131.35
20080826	26071.46
20080825	26416.62
20080822	26875.45
20080821	26534.97
20080820	26865.04
20080819	26732.11
20080818	26777.48
20080815	27340.83
20080814	27247.45
20080813	26877.07
20080812	26636.55
20080811	26943.69
20080808	27132.79
20080807	26986.98
20080806	27342.39
20080805	26990.19
20080804	26487.76
20080801	26959.18
20080731	27501.02
20080730	27474.04
20080729	27318.64
20080728	26732.84
20080725	27084.77
20080724	26878.19
20080723	27644.75
20080722	27592.24
20080721	27988.47
20080718	28169.77
20080717	28215.86
20080716	27968.82
20080715	27435.8
20080714	27517.11
20080711	27614.54
20080710	27877.33
20080709	28095.79
20080708	28551.25
20080707	28383.53
20080704	28338.12
20080703	28465.55
20080702	28680.83
20080701	29221.11
20080630	29395.49
20080627	29295
20080626	29199.94
20080625	29569.44
20080624	29291.61
20080623	29464.54
20080620	29533.44
20080619	29847.85
20080618	29618.11
20080617	29925.27
20080616	30354.18
20080613	30413.48
20080612	30475.44
20080611	30446.24
20080610	30898.87
20080609	30933.44
20080606	31149.06
20080605	31726.01
20080604	31448.11
20080603	31492.64
20080602	31636.21
20080530	31975.47
20080529	31837.27
20080528	31647.03
20080527	31414.21
20080526	31314.55
20080523	31068.7
20080522	31245.68
20080521	31126.07
20080520	31526.17
20080519	31796.41
20080516	31486.95
20080515	31542.97
20080514	31336.57
20080513	30887.4
20080512	30637.36
20080509	30674.36
20080508	30751.97
20080507	30762.16
20080506	31223.42
20080505	30958.89
20080502	30551.47
20080430	30281.41
20080429	30270.64
20080428	30623.39
20080425	31009.02
20080424	31746.23
20080423	31847.98
20080422	32039.72
20080421	32095.04
20080418	31795.68
20080417	31785.99
20080416	31910.21
20080415	31375.95
20080414	31192.48
20080411	31302.57
20080410	31649.05
20080409	31417.83
20080408	31726.86
20080407	31715.44
20080404	31545.37
20080403	31689.61
20080402	31467.87
20080401	31787.68
20080331	30912.99
20080328	30089.9
20080327	29987.05
20080326	30057.26
20080325	29981.08
20080324	29634.16
20080319	29071.34
20080318	29515.55
20080314	29048.51
20080313	29703.09
20080312	29283.4
20080311	29466.17
20080310	28207.29
20080307	28612.75
20080306	28717.04
20080305	29277.35
20080304	29261.11
20080303	29526.7
20080229	28918.52
20080228	30130.47
20080227	30424.76
20080226	30228.08
20080225	29962.88
20080222	29528.79
20080221	29361.32
20080220	29224.44
20080219	28899.97
20080218	29172.21
20080215	28744.81
20080214	29138.92
20080213	29306.76
20080212	28869.96
20080211	28789.55
20080208	28185.26
20080207	28088.32
20080206	27929.29
20080205	28086.97
20080201	29429.93
20080131	28793.64
20080130	28296.8
20080129	28263.95
20080128	27758.93
20080125	27379.92
20080124	27905.13
20080123	27620.33
20080122	26892.74
20080121	25284.88
20080118	26713.83
20080117	26698.66
20080116	27343.57
20080115	27961.85
20080114	28607.45
20080111	28723.82
20080110	29069.56
20080109	28401.61
20080108	28267.78
20080107	28152.56
20080104	28317.92
20080103	28860.78
20080102	28699.12
20071231	29536.83
20071228	29700.19
20071227	29642.12
20071226	30002.46
20071224	29853.77
20071221	29638.4
20071220	29148.45
20071219	29074.12
20071218	29254.98
20071217	28968.2
20071214	29994.9
20071213	30088.04
20071211	30327.36
20071210	31182.75
20071207	31268.36
20071206	31257.3
20071205	30761.64
20071204	29998.79
20071203	29968.53
20071130	29770.52
20071129	29399.92
20071128	29276.39
20071127	28124.65
20071126	27883.01
20071123	28710.87
20071122	28520.16
20071121	28446.45
20071120	29050.52
20071116	29631.57
20071115	29170.9
20071114	29655.68
20071113	29484.78
20071112	28185.9
20071109	29158.86
20071108	29289.72
20071107	29582.21
20071106	30430.5
20071105	30157.69
20071101	30806.3
20071031	31458.67
20071030	31783.62
20071029	32100.76
20071026	32136.76
20071025	31886.1
20071024	32048.18
20071023	32229.44
20071022	31969.48
20071019	31823.4
20071018	32836.12
20071017	32721.82
20071016	32230.82
20071015	32335.86
20071012	32473.47
20071011	31980.95
20071010	32129.4
20071009	31801.69
20071008	31825.51
20071005	31540.94
20071004	31078.33
20071003	31178.84
20071002	31451.79
20071001	30855.68
20070928	30296.19
20070927	30528
20070926	30303.18
20070925	30294.77
20070924	30543.45
20070921	30583.07
20070920	30485.75
20070919	30512.64
20070918	30603.42
20070917	29794.49
20070914	30096.03
20070913	30302.23
20070912	30076.33
20070911	30191.14
20070910	29893.18
20070907	30252.77
20070906	30816.95
20070905	30809.55
20070904	30932.71
20070903	30797.6
20070831	30347.86
20070830	29744.07
20070829	29710.78
20070828	29326.76
20070827	30275.84
20070824	30041.54
20070823	29459.82
20070822	29269.34
20070821	28568.43
20070820	28453.55
20070817	28510.66
20070816	27793.16
20070815	28140.73
20070814	28895.73
20070813	29607.2
20070810	29420.47
20070809	29883.96
20070808	30661.87
20070807	30239.92
20070806	29721.63
20070803	29671.77
20070802	30394.81
20070801	30048.37
20070731	30659.66
20070730	30900.68
20070727	30235.17
20070726	29996.6
20070725	31103.53
20070724	31462.15
20070723	32168.43
20070720	31922.62
20070719	32150.65
20070718	31886.74
20070717	31979.14
20070716	32265.93
20070713	32386.51
20070712	32261.1
20070711	31916.27
20070710	31743.02
20070709	32088.25
20070706	32411.84
20070705	32177.83
20070704	32201.63
20070703	32117.83
20070702	31420.69
20070629	31151.05
20070628	31079.24
20070627	30804.21
20070626	30744.71
20070625	31296.01
20070622	31642.26
20070621	31830.84
20070620	31550.76
20070619	32064.99
20070618	32218.17
20070615	32128.97
20070614	32114.09
20070613	31884.06
20070612	31608.59
20070611	31833.44
20070608	31466.6
20070607	31184.49
20070606	31681.76
20070605	32271.38
20070604	32096.21
20070601	31946.4
20070531	31398.96
20070530	31380
20070529	30664.73
20070528	30928.43
20070525	30700.01
20070524	30338.58
20070523	30869.84
20070522	30802.25
20070521	30708.73
20070518	30676.34
20070517	30478.37
20070516	30341.25
20070515	29619.91
20070514	29766.33
20070511	30058.75
20070510	29653.82
20070509	29992.83
20070508	29572.4
20070507	29776.57
20070504	30013.85
20070503	29752.95
20070502	29259.92
20070430	28996.71
20070427	29372.93
20070426	29342.7
20070425	29444.15
20070424	29544.18
20070423	29593.85
20070420	29832.48
20070419	29614.05
20070418	29559.52
20070417	29598.99
20070416	29718.66
20070413	29762.22
20070412	29606.97
20070411	29278.75
20070410	29515.64
20070409	29632.2
20070404	29370.94
20070403	29348.09
20070402	29171.52
20070330	28747.69
20070329	28704.24
20070328	28098.28
20070327	28124.33
20070326	28158.97
20070323	28272.03
20070322	28258.8
20070321	28219.55
20070320	27407.46
20070316	26901.42
20070315	26883.53
20070314	26719.32
20070313	26589.2
20070312	27261.17
20070309	27106.53
20070308	26773.79
20070307	26184.39
20070306	26355.64
20070305	25788.37
20070302	26321.12
20070301	26647.65
20070228	26638.95
20070227	26418.82
20070226	28046.16
20070223	28505.72
20070222	28676.48
20070221	28715.96
20070220	28589.66
20070219	28590.17
20070216	28491.07
20070215	28498.75
20070214	28539.69
20070213	28262.65
20070212	27972.23
20070209	27906.89
20070208	28197.26
20070207	28123.76
20070206	28067.4
20070202	27933.07
20070201	27842.76
20070131	27561.49
20070130	27135.37
20070129	26834.05
20070126	27045.71
20070125	26899.34
20070124	27338.3
20070123	26810
20070122	26432.25
20070119	26213.38
20070118	26112.87
20070117	26558.5
20070116	26480.33
20070115	26480.03
20070112	26324.38
20070111	26247.9
20070110	25885.8
20070109	25783.04
20070108	26281.64
20070105	26135.6
20070104	26566.28
20070103	26619.37
20070102	26664.45
20061229	26448.32
20061228	26295.21
20061227	26196.66
20061226	25705.04
20061222	25432.64
20061221	25546.82
20061220	25394.69
20061219	25621.5
20061218	25857.44
20061215	25757.68
20061214	25863.39
20061213	25690.39
20061211	25828.48
20061208	25756.81
20061207	25639.31
20061206	25615.85
20061205	25593.92
20061204	25207.48
20061130	24962.01
20061129	24776.09
20061128	24344.95
20061127	24442.79
20061124	24792.89
20061123	24730.01
20061122	24674.75
20061121	24585.68
20061117	24196.05
20061116	24266.03
20061115	24315.6
20061114	24288.06
20061113	24188.59
20061110	23951.63
20061109	23941.8
20061108	23930.64
20061107	23585.14
20061106	23733.07
20061103	23169.87
20061101	23042.28
20061031	23046.95
20061030	22370.09
20061027	22762.86
20061026	23361.42
20061025	23397.69
20061024	23279.49
20061023	23321.41
20061020	23233.48
20061019	23168.52
20061018	23012.87
20061017	22799.42
20061016	22950.18
20061013	22848.32
20061012	22661.82
20061011	22387.08
20061010	22523.56
20061009	22313.42
20061006	22350.05
20061005	22326.86
20061004	22105.97
20061003	21631
20061002	21619.96
20060929	21937.11
20060928	21854.48
20060927	21748.57
20060926	21792.3
20060925	21674.74
20060922	21390.43
20060921	21498.09
20060920	21841.45
20060919	21659.02
20060918	21666.07
20060915	21548.87
20060914	21334.02
20060913	21320.21
20060912	21102.77
20060911	20612.89
20060908	20795.82
20060907	20833.23
20060906	20965.24
20060905	21256.11
20060904	21385.63
20060901	21192.26
20060831	21049.35
20060830	21331.09
20060829	21282.08
20060828	21228.87
20060825	20994.94
20060824	20751.45
20060823	20742.44
20060822	20986.89
20060821	20861.56
20060818	21046.63
20060817	20971.78
20060816	20900
20060815	20544.44
20060814	20290.49
20060811	20273.86
20060810	20048.18
20060809	20062.37
20060808	20342.78
20060807	20412.49
20060804	20354.99
20060803	20261.81
20060802	20145.1
20060801	19973.2
20060731	20095.93
20060728	20252.33
20060727	20138.79
20060726	19913.19
20060725	20082
20060724	19938.7
20060721	19527.37
20060720	19510.52
20060719	19871.78
20060718	18885.67
20060717	18437.98
20060714	18328.66
20060713	18725.26
20060712	19419.44
20060711	19570.21
20060710	19700.15
20060707	19829.6
20060706	20047.62
20060705	19514.62
20060704	20329.49
20060703	20060.82
20060630	19147.17
20060629	18908.33
20060628	18101.83
20060627	18021.47
20060626	18491.4
20060623	18545.73
20060622	18188.4
20060621	18156.21
20060620	17781.28
20060619	17581.88
20060616	18041.79
20060615	17932.33
20060614	16802.1
20060613	16653.15
20060612	16986.27
20060609	17748.74
20060608	18257.64
20060607	18413.44
20060606	18798.28
20060605	18954.92
20060602	19421.73
20060601	19128.63
20060531	18677.92
20060530	18841.34
20060529	19500.54
20060526	19585.21
20060525	19405.71
20060524	18805.57
20060523	19084.83
20060522	19369.29
20060519	20182.14
20060518	20217.02
20060517	20261.86
20060516	20851.06
20060515	20722.13
20060512	21154.9
20060511	21435.27
20060510	21781.07
20060509	21822.93
20060508	21608.67
20060505	21237.45
20060504	21293.66
20060503	21159.16
20060502	21079.87
20060428	20646.19
20060427	20390.62
20060426	20566.91
20060425	20360.61
20060424	20198.71
20060421	20174.64
20060420	19979.54
20060419	19933.09
20060418	19820.07
20060417	19632.34
20060412	19322.62
20060411	19465.15
20060410	19548.35
20060407	19472.36
20060406	19869.71
20060405	19930.63
20060404	19764.08
20060403	19634.21
20060331	19272.63
20060330	19214
20060329	19132.34
20060328	18929.98
20060327	19226.32
20060324	19339.3
20060323	19255.87
20060322	19598.11
20060320	19581.12
20060317	19344.05
20060316	19166.43
20060315	18999.64
20060314	18941.04
20060313	18706.19
20060310	18420.17
20060309	18310.57
20060308	18398.82
20060307	18551.07
20060306	18991.46
20060303	19189.25
20060302	19102.33
20060301	19058.74
20060228	18706.32
20060227	18854.67
20060224	19100.89
20060223	19117.72
20060222	18780.46
20060221	18497.38
20060220	18542.58
20060217	18480.78
20060216	18457.24
20060215	18169.16
20060214	18023.01
20060213	17883.63
20060210	18298.58
20060209	18518.33
20060208	18862.18
20060207	18665.06
20060203	18862.18
20060202	19060.38
20060201	19162.38
20060131	18907.1
20060130	18849.24
20060127	18956.5
20060126	19216.75
20060125	18866.37
20060124	18875.41
20060123	18447.11
20060120	18346.23
20060119	18521.45
20060118	18265.96
20060117	18489.63
20060116	18958.29
20060113	18889.2
20060112	18925.01
20060111	19160.44
20060110	18912.38
20060109	18998.83
20060106	18736.78
20060105	18608.34
20060104	18669.23
20060103	18500.69
20060102	17925.7
20051230	17802.71
20051229	17832.8
20051228	17690.7
20051227	17832.64
20051226	17776.88
20051223	17802.28
20051222	17768.9
20051221	17781.51
20051220	17680.95
20051219	17666.41
20051216	17737.59
20051215	17922.47
20051214	18054.03
20051213	17819.68
20051209	17554.48
20051208	17211.02
20051207	17244.19
20051206	17424.43
20051205	17271.06
20051202	17150.99
20051201	17133.83
20051130	16830.96
20051129	16694.95
20051128	16836.11
20051125	16879.37
20051124	16750.44
20051123	16713.91
20051122	16866.84
20051121	16767.07
20051118	16545.44
20051117	16455.39
20051116	16310.68
20051115	16193.58
20051114	16293.53
20051111	16137.07
20051110	16153.08
20051109	15981.18
20051108	15930.71
20051107	15944.15
20051104	15900.53
20051103	15798.04
20051102	15896.48
20051101	15922.52
20051031	15759.73
20051028	15579.68
20051027	15437.63
20051026	15666.22
20051025	15367.87
20051024	15356.32
20051021	14903.36
20051020	14821.1
20051019	15111.95
20051018	15084.84
20051017	15282.73
20051014	14892.88
20051013	14924.73
20051012	15103.16
20051011	15445.37
20051010	15466.41
20051007	15447.59
20051006	15247.6
20051005	15720.35
20051004	15933.41
20051003	16051.02
20050930	16120.08
20050929	15841.84
20050928	15869.33
20050927	15801.81
20050926	15765.53
20050923	15649.33
20050922	15661.13
20050921	15734.41
20050920	15563.47
20050919	15656.84
20050915	15428.78
20050914	15221.39
20050913	15087.29
20050912	15190.17
20050909	15212.88
20050908	15055.92
20050907	15246.23
20050906	15030.62
20050905	14857.31
20050902	14772.7
20050901	14486.59
20050831	14243.19
20050830	14008.2
20050829	14327.2
20050826	14444.84
20050825	14604.61
20050824	14603
20050823	14717.91
20050822	14770.27
20050819	14678.16
20050818	14619.98
20050817	14560.33
20050816	14559.19
20050815	14842.7
20050812	14673.22
20050811	14768.95
20050810	14702.58
20050809	14673.34
20050808	14596.77
20050805	14463.14
20050804	14612.22
20050803	14615.96
20050802	14677.66
20050801	14582.5
20050729	14409.66
20050728	14256.84
20050727	14173.38
20050726	14067.73
20050725	14135.24
20050722	14318.47
20050721	14271.89
20050720	14306.06
20050719	14167.51
20050718	13972.61
20050715	13952.6
20050714	14085.06
20050713	14005.23
20050712	13971.67
20050711	13807.3
20050708	13871.26
20050707	13850.36
20050706	13790.15
20050705	13648.47
20050704	13500.83
20050701	13509.13
20050630	13486.13
20050629	13550.14
20050628	13523.07
20050627	13454.73
20050624	13299.28
20050623	13389.66
20050622	13441.65
20050621	13547.99
20050620	13709.36
20050617	13645.96
20050616	13537.28
20050615	13501.51
20050614	13343.1
20050613	13299.59
20050610	13214.6
20050609	13225.28
20050608	13102.66
20050607	13148.03
20050606	13208.43
20050603	13204.39
20050602	13284.89
20050601	13143.62
20050531	12964.39
20050530	13161.78
20050527	13131.39
20050526	13152.64
20050525	13057.84
20050524	13020.72
20050523	13029.58
20050520	12883.46
20050519	12795.33
20050518	12727.74
20050517	12439.46
20050516	12442.27
20050513	12347.72
20050512	12448.73
20050511	12464.84
20050510	12497.43
20050509	12563.02
20050506	12615.83
20050505	12619.91
20050504	12643.04
20050503	12357.88
20050502	12424.95
20050429	12322.99
20050428	12255.91
20050427	12454.69
20050426	12577.72
20050425	12377.1
20050422	11995.32
20050421	12063.62
20050420	11842.72
20050419	12011.53
20050418	11739.99
20050415	11942.7
20050414	12233.21
20050413	12424.37
20050412	12522.24
20050411	12425.41
20050408	12531.63
20050407	12471.01
20050406	12170.87
20050405	12300.7
20050404	12593.38
20050401	12714.19
20050331	12676.9
20050330	12653.42
20050329	12581.8
20050328	12828.91
20050323	12852.81
20050322	13062.45
20050318	13094.4
20050317	13138.76
20050316	13096.55
20050315	13184.27
20050314	13238.54
20050311	13532.35
20050310	13421.39
20050309	13671.4
20050308	13752.8
20050307	13877.69
20050304	13862.76
20050303	13782.95
20050302	13770.26
20050301	13804.77
20050228	13789.46
20050225	13870.2
20050224	13684.56
20050223	13541.96
20050222	13520.59
20050221	13600.47
20050218	13580.26
20050217	13592.03
20050216	13640.76
20050215	13695.91
20050214	13564.96
20050211	13714.63
20050210	13708.92
20050209	13662.38
20050208	13508.5
20050207	13476.77
20050204	13446.95
20050203	13440.83
20050202	13339.41
20050201	13340.52
20050131	13097.12
20050128	13040.53
20050127	12986.4
20050126	13045.05
20050125	12866.78
20050124	12743.58
20050121	12673.62
20050120	12769.99
20050119	13035.81
20050118	13029.7
20050117	12817.89
20050114	12694.74
20050113	12462.9
20050112	12329.16
20050111	12216.8
20050110	12446.1
20050107	12453.33
20050106	12703.47
20050105	12591.33
20050104	12777.13
20050103	13022.82
20041231	12917.88
20041230	12968.74
20041229	13031.57
20041228	12912.69
20041227	12819.61
20041224	12802.77
20041223	12748.45
20041222	12712.2
20041221	12651.73
20041220	12514.07
20041217	12519.79
20041216	12505.45
20041215	12493.85
20041214	12430.86
20041213	12290.16
20041210	12260.86
20041209	12124.82
20041208	12113.58
20041207	12118.31
20041206	12190.26
20041203	12109.47
20041202	12116.13
20041201	12233.91
20041130	12102.55
20041129	12197.28
20041126	12076.08
20041125	11997.64
20041124	11907.32
20041123	11876.58
20041122	11879.82
20041119	11839.21
20041118	12038.94
20041117	12020.38
20041116	11951.16
20041115	11955.39
20041112	11957.32
20041111	11971.95
20041110	11794.02
20041109	11786.91
20041108	11760
20041105	11793.87
20041104	11864.42
20041103	11765.77
20041102	11610.41
20041101	11622.41
20041029	11564.35
20041028	11442.45
20041027	11517.71
20041026	11341.58
20041025	11178.01
20041022	11226.08
20041021	11166.89
20041020	11076.85
20041019	11023.79
20041018	11055.76
20041015	10991.43
20041014	10876
20041013	10942.36
20041012	11023.16
20041011	10975.29
20041008	10920.97
20041007	11097.96
20041006	11090.92
20041005	11117.34
20041004	11181.63
20041001	11076.46
20040930	10957.37
20040929	10980.32
20040928	10843.42
20040927	10687.6
20040924	10856.44
20040923	10811.36
20040922	10777.23
20040921	10850.36
20040920	10803.68
20040917	10790.53
20040915	10660.91
20040914	10701.05
20040913	10620.38
20040910	10661.53
20040909	10553.41
20040908	10537.96
20040907	10486.8
20040906	10376.11
20040903	10335.01
20040902	10422.63
20040901	10329.75
20040831	10264.32
20040830	10199.54
20040827	10225.06
20040826	10198.38
20040825	10237.89
20040824	10222.68
20040823	10169.19
20040820	10143.43
20040819	10099.61
20040818	10080.55
20040817	9997.03
20040816	9899.52
20040813	9790.62
20040812	9812.66
20040811	9849.93
20040810	9910.84
20040809	9814.06
20040806	9866.13
20040805	10066.9
20040804	10075.8
20040803	10205.61
20040802	10173.9
20040730	10116.39
20040729	10060.29
20040728	10090.56
20040727	10119.96
20040726	9921.4
20040723	9907.67
20040722	9987.33
20040721	9987.06
20040720	10025.13
20040719	9921.16
20040716	9923.92
20040715	9875.57
20040714	9843.02
20040713	10033.9
20040712	10090.42
20040709	10042.34
20040708	9975.12
20040707	10042.02
20040706	10121.12
20040705	10222.45
20040702	10240.84
20040701	10260.96
20040630	10281.82
20040629	10137.42
20040628	10137.03
20040625	10128.79
20040624	10182.54
20040623	10137.88
20040622	10140.25
20040621	10187.92
20040618	10224.39
20040617	10175.33
20040616	10151.6
20040615	10220.69
20040614	10093.02
20040611	10214.51
20040610	10230.5
20040609	10219.03
20040608	10336.12
20040607	10368.62
20040604	10057.59
20040603	9907.59
20040602	9981.89
20040601	10043.32
20040531	10036.29
20040528	10028.42
20040527	10153.61
20040526	10062.58
20040525	9991.2
20040524	9891.49
20040521	9822.39
20040520	9810.78
20040519	9767.63
20040518	9730.16
20040517	9605.62
20040514	9786.32
20040513	9784.09
20040512	9690.67
20040511	9648.1
20040510	9440.57
20040507	9790.99
20040506	9852.41
20040505	10114.49
20040504	10333.17
20040503	10191.52
20040430	9948.13
20040429	9980.51
20040428	10240.91
20040427	10606.63
20040426	10648.77
20040423	10721.62
20040422	10645.15
