DATE 	28	91	182	364	728	1092	1820	3640
20190411	0.333408	0.236537	0.19831	0.15605	0.20345	0.217	0.243	0.282842
20190410	0.32968	0.23371	0.196686	0.15605	0.20345	0.21055	0.24325	0.299488
20190409	0.329718	0.233739	0.196702	0.15605	0.20345	0.21055	0.24325	0.30009
20190408	0.360718	0.256725	0.213699	0.16455	0.20345	0.21055	0.243	0.294558
20190407	0.337781	0.240801	0.198677	0.15	0.186	0.2105	0.243	0.269508
20190404	0.352025	0.251448	0.205908	0.1525	0.18605	0.22	0.251525	0.262407
20190403	0.390422	0.278746	0.229596	0.17195	0.205	0.22	0.2525	0.289339
20190402	0.436793	0.312887	0.255558	0.1865	0.208975	0.22	0.2525	0.288412
20190401	0.44192	0.316873	0.257953	0.1865	0.206	0.22	0.2525	0.282543
20190331	0.41834	0.299391	0.245012	0.18	0.205975	0.22	0.244	0.268855
20190328	0.188141	0.130514	0.115707	0.105	0.173	0.193025	0.225	0.285567
20190327	0.187957	0.130375	0.115627	0.105	0.173	0.193025	0.2215	0.274054
20190326	0.181025	0.125703	0.110755	0.0995	0.1655	0.193	0.2215	0.260949
20190325	0.173756	0.121449	0.104539	0.0895	0.146	0.185	0.221	0.248282
20190324	0.184678	0.129198	0.111491	0.0955	0.151	0.181	0.2125	0.245536
20190321	0.177889	0.123921	0.108295	0.09545	0.155	0.18105	0.2125	0.252648
20190320	0.178271	0.124207	0.108482	0.0955	0.155	0.181	0.2055	0.238333
20190319	0.165987	0.114664	0.102731	0.09545	0.161975	0.18105	0.19445	0.231449
20190318	0.178495	0.124589	0.108671	0.095	0.149525	0.1675	0.1895	0.229647
20190317	0.175353	0.122509	0.106521	0.0925	0.145	0.164	0.1865	0.224777
20190314	0.193089	0.136289	0.114791	0.0925	0.135	0.164	0.171	0.169908
20190313	0.19478	0.137604	0.115582	0.0925	0.134	0.164	0.176	0.178585
