fecha	tfondeo
20051223	8.25
20051226	8.25
20051227	8.25
20051228	8.25
20051229	8.25
20051230	8.25
20060102	8.25
20060103	8.25
20060104	8.25
20060105	8.25
20060106	8.2
20060109	8.25
20060110	8.25
20060111	8.25
20060112	8.25
20060113	8.25
20060116	8.25
20060117	8.26
20060118	8.25
20060119	8.25
20060120	8.24
20060123	8.25
20060124	8.25
20060125	8.25
20060126	8.29
20060127	7.75
20060130	7.75
20060131	7.75
20060201	7.72
20060202	7.75
20060203	7.75
20060207	7.75
20060208	7.65
20060209	7.75
20060210	7.72
20060213	7.75
20060214	7.72
20060215	7.75
20060216	7.75
20060217	7.75
20060220	7.75
20060221	7.75
20060222	7.75
20060223	7.75
20060224	7.5
20060227	7.5
20060228	7.5
20060301	7.5
20060302	7.5
20060303	7.5
20060306	7.5
20060307	7.5
20060308	7.5
20060309	7.5
20060310	7.5
20060313	7.5
20060314	7.5
20060315	7.45
20060316	7.52
20060317	7.48
20060320	7.48
20060322	7.51
20060323	7.35
20060324	7.25
20060327	7.25
20060328	7.25
20060329	7.2
20060330	7.25
20060331	7.2
20060403	7.25
20060404	7.25
20060405	7.25
20060406	7.1
20060407	7.22
20060410	7.22
20060411	7.26
20060412	7.25
20060417	7.22
20060418	7.22
20060419	7.25
20060420	7.25
20060421	7
20060424	7.1
20060425	7
20060426	7
20060427	6.85
20060428	7
20060502	7
20060503	7
20060504	7
20060505	7
20060508	7
20060509	7
20060510	7
20060511	7
20060512	7
20060515	7
20060516	7.05
20060517	7.03
20060518	7
20060519	7.02
20060522	7
20060523	6.98
20060524	7
20060525	7
20060526	6.9
20060529	7
20060530	7.04
20060531	7
20060601	7
20060602	7
20060605	7
20060606	7
20060607	6.95
20060608	7
20060609	6.95
20060612	7
20060613	6.97
20060614	6.95
20060615	7
20060616	7
20060619	7.02
20060620	7
20060621	6.95
20060622	6.9
20060623	7.02
20060626	6.98
20060627	7.02
20060628	7
20060629	7
20060630	7
20060703	7
20060704	7
20060705	6.9
20060706	7
20060707	7
20060710	7
20060711	7
20060712	7
20060713	7
20060714	7.02
20060717	7
20060718	7
20060719	7
20060720	7
20060721	7
20060724	7
20060725	7
20060726	6.95
20060727	7.01
20060728	7
20060731	7.05
20060801	7
20060802	6.95
20060803	6.8
20060804	7
20060807	7
20060808	7
20060809	6.8
20060810	6.85
20060811	7
20060814	7.02
20060815	7
20060816	7
20060817	7
20060818	7
20060821	7
20060822	7
20060823	7.01
20060824	7
20060825	7.01
20060828	7
20060829	7
20060830	7
20060831	7
20060901	7
20060904	7.02
20060905	7.02
20060906	7.02
20060907	7
20060908	7
20060911	7
20060912	7.02
20060913	7
20060914	7.02
20060915	7.02
20060918	7
20060919	7.02
20060920	7
20060921	6.95
20060922	6.8
20060925	6.8
20060926	7
20060927	7
20060928	6.8
20060929	7.02
20061002	7
20061003	7
20061004	7
20061005	7
20061006	7.02
20061009	7
20061010	7
20061011	7
20061012	7.01
20061013	7.02
20061016	7
20061017	7
20061018	7
20061019	7.02
20061020	7
20061023	7
20061024	7
20061025	7
20061026	6.85
20061027	7
20061030	6.85
20061031	7
20061101	7
20061103	7
20061106	7
20061107	7.02
20061108	7
20061109	6.8
20061110	7
20061113	7.02
20061114	7.01
20061115	7
20061116	7
20061117	7.05
20061121	7
20061122	7
20061123	7.02
20061124	7.02
20061127	7.02
20061128	7.02
20061129	7.02
20061130	7.1
20061204	7
20061205	7
20061206	7.02
20061207	7
20061208	7
20061211	7
20061213	7.1
20061214	7.15
20061215	7
20061218	7
20061219	7.01
20061220	7
20061221	7
20061222	7
20061226	7
20061227	7
20061228	7.02
20061229	7
20070102	7.02
20070103	7
20070104	6.95
20070105	6.8
20070108	7
20070109	7.01
20070110	7.01
20070111	7
20070112	7
20070115	7.02
20070116	7.02
20070117	7.02
20070118	6.9
20070119	7.01
20070122	7.02
20070123	7
20070124	7.01
20070125	7.02
20070126	7
20070129	7
20070130	6.9
20070131	7.02
20070201	7
20070202	7
20070206	7.01
20070207	7
20070208	7.02
20070209	7
20070212	7
20070213	7
20070214	7.01
20070215	7
20070216	6.7
20070219	7
20070220	7.02
20070221	7
20070222	7
20070223	7
20070226	7.02
20070227	7.02
20070228	7.05
20070301	7.01
20070302	6.7
20070305	6.8
20070306	7
20070307	7
20070308	7.01
20070309	7.01
20070312	7.01
20070313	7
20070314	7.01
20070315	7.01
20070316	7.02
20070320	7
20070321	7.02
20070322	7
20070323	7.01
20070326	7.01
20070327	7.01
20070328	7.01
20070329	7.01
20070330	7.07
20070402	7.02
20070403	7.01
20070404	7.02
20070409	7
20070410	7
20070411	6.75
20070412	7.01
20070413	7.01
20070416	6.8
20070417	7
20070418	7.01
20070419	7
20070420	7.02
20070423	7.01
20070424	7.02
20070425	7.01
20070426	7.01
20070427	7.25
20070430	7.25
20070502	7
20070503	7
20070504	7
20070507	7.25
20070508	7.25
20070509	7.25
20070510	7.27
20070511	7
20070514	7.28
20070515	7.25
20070516	7.34
20070517	7.32
20070518	7.25
20070521	7.27
20070522	7.33
20070523	7
20070524	7
20070525	7.22
20070528	7.26
20070529	7.26
20070530	7.26
20070531	7
20070601	7
20070604	7.25
20070605	7.25
20070606	7.26
20070607	7.25
20070608	7
20070611	7.29
20070612	7.25
20070613	7.25
20070614	7.25
20070615	7.25
20070618	7.26
20070619	7.25
20070620	7.27
20070621	7.26
20070622	7.26
20070625	7.25
20070626	7.25
20070627	7.25
20070628	7.27
20070629	7.34
20070702	7.26
20070703	7.28
20070704	7.26
20070705	7.25
20070706	7.2
20070709	7.25
20070710	7.25
20070711	7.25
20070712	7
20070713	7.25
20070716	7.25
20070717	7.25
20070718	7.26
20070719	7.15
20070720	7.25
20070723	7.25
20070724	7.26
20070725	7.25
20070726	7.25
20070727	7.2
20070730	7.25
20070731	7.25
20070801	7.25
20070802	7.26
20070803	7.3
20070806	7.27
20070807	7.25
20070808	7.29
20070809	6.5
20070810	7.25
20070813	7.26
20070814	7.25
20070815	7.2
20070816	7.2
20070817	7
20070820	7.25
20070821	7.25
20070822	7
20070823	7.25
20070824	7
20070827	7.25
20070828	7.25
20070829	7.25
20070830	7.25
20070831	7.25
20070903	7.25
20070904	7.23
20070905	7
20070906	7
20070907	7.23
20070910	7.25
20070911	7.25
20070912	7.26
20070913	7.2
20070914	6.5
20070917	7.25
20070918	7
20070919	7.18
20070920	7.22
20070921	7.24
20070924	7.2
20070925	7.17
20070926	7.2
20070927	7.28
20070928	7.25
20071001	7.28
20071002	7.25
20071003	7.24
20071004	7.25
20071005	7.24
20071008	7.23
20071009	7.23
20071010	7.25
20071011	7.25
20071012	7.2
20071015	7.25
20071016	7.25
20071017	7.25
20071018	7.25
20071019	7.25
20071022	7.25
20071023	7.15
20071024	7.25
20071025	7.2
20071026	7.48
20071029	7.45
20071030	7.45
20071031	7.65
20071101	7.45
20071105	7.53
20071106	7.5
20071107	7.5
20071108	7.5
20071109	7.55
20071112	7.5
20071113	7.6
20071114	7.5
20071115	7.5
20071116	7.5
20071120	7.52
20071121	7.5
20071122	7.35
20071123	7.5
20071126	7.53
20071127	7.51
20071128	7.49
20071129	7.5
20071130	7.5
20071203	7.5
20071204	7.5
20071205	7.5
20071206	7.51
20071207	7.5
20071210	7.5
20071211	7.5
20071213	7.5
20071214	7.5
20071217	7.5
20071218	7.5
20071219	7.5
20071220	7.52
20071221	7.5
20071224	7.52
20071226	7.5
20071227	7.5
20071228	7.5
20071231	7.55
20080102	7.5
20080103	7.5
20080104	7.45
20080107	7.5
20080108	7.5
20080109	7.5
20080110	7.5
20080111	7.5
20080114	7.5
20080115	7.5
20080116	7.5
20080117	7.5
20080118	7.51
20080121	7.5
20080122	7.25
20080123	7.25
20080124	7.5
20080125	7.5
20080128	7.5
20080129	7.5
20080130	7.5
20080131	7.5
20080201	7.53
20080205	7.5
20080206	7.51
20080207	7.15
20080208	7.5
20080211	7.5
20080212	7.5
20080213	7.5
20080214	7.5
20080215	7.5
20080218	7.48
20080219	7.5
20080220	7.5
20080221	7.52
20080222	7.48
20080225	7.5
20080226	7.5
20080227	7.49
20080228	7.5
20080229	7.5
20080303	7.5
20080304	7.51
20080305	7.5
20080306	7.49
20080307	7.5
20080310	7.49
20080311	7.49
20080312	7.5
20080313	7.52
20080314	7.51
20080318	7.5
20080319	7.5
20080324	7
20080325	7.5
20080326	7.5
20080327	7.48
20080328	7.48
20080331	7.5
20080401	7.49
20080402	7.5
20080403	7.5
20080404	7.5
20080407	7.5
20080408	7.5
20080409	7.5
20080410	7.45
20080411	7.5
20080414	7.5
20080415	7.5
20080416	7.5
20080417	7.53
20080418	7.5
20080421	7.5
20080422	7.5
20080423	7.5
20080424	7.5
20080425	7.5
20080428	7.5
20080429	7.5
20080430	7.5
20080502	7.5
20080505	7.49
20080506	7.45
20080507	7.48
20080508	7.5
20080509	7.5
20080512	7.5
20080513	7.5
20080514	7.49
20080515	7.5
20080516	7.5
20080519	7.51
20080520	7.5
20080521	7.51
20080522	7.5
20080523	7.51
20080526	7.51
20080527	7.47
20080528	7.5
20080529	7.45
20080530	7.5
20080602	7.5
20080603	7.5
20080604	7.5
20080605	7.5
20080606	7.5
20080609	7.5
20080610	7.48
20080611	7.5
20080612	7.53
20080613	7.5
20080616	7.5
20080617	7.52
20080618	7.52
20080619	7.5
20080620	7.75
20080623	7.75
20080624	7.75
20080625	7.75
20080626	7.75
20080627	7.73
20080630	7.77
20080701	7.73
20080702	7.7
20080703	7.7
20080704	7.75
20080707	7.7
20080708	7.75
20080709	7.75
20080710	7.75
20080711	7.75
20080714	7.75
20080715	7.76
20080716	7.75
20080717	7.75
20080718	7.95
20080721	8
20080722	7.93
20080723	7.97
20080724	7.98
20080725	8.01
20080728	8
20080729	7.98
20080730	8
20080731	8
20080801	8
20080804	8
20080805	7.92
20080806	7.96
20080807	7.99
20080808	7.93
20080811	7.99
20080812	7.99
20080813	7.96
20080814	8
20080815	8.24
20080818	8.24
20080819	8.19
20080820	8.21
20080821	8.24
20080822	8.23
20080825	8.25
20080826	8.24
20080827	8.25
20080828	8.25
20080829	8.25
20080901	8.24
20080902	8.25
20080903	8.26
20080904	8.23
20080905	8.25
20080908	8.26
20080909	8.25
20080910	8.25
20080911	8.25
20080912	8.25
20080915	8.25
20080917	8.25
20080918	8.25
20080919	8.23
20080922	8.25
20080923	8.24
20080924	8.22
20080925	8.25
20080926	8.25
20080929	8.25
20080930	8.3
20081001	8.24
20081002	8.26
20081003	8.24
20081006	8.15
20081007	8.25
20081008	8.05
20081009	8.2
20081010	8.1
20081013	8.1
20081014	8.2
20081015	8
20081016	7.4
20081017	7.25
20081020	8.25
20081021	8
20081022	8
20081023	8
20081024	8
20081027	8.25
20081028	8
20081029	8.15
20081030	8.25
20081031	8.25
20081103	8.25
20081104	8.25
20081105	8
20081106	8.25
20081107	8.25
20081110	8.25
20081111	8.25
20081112	8.15
20081113	8.15
20081114	8.07
20081118	8.22
20081119	8.15
20081120	8.15
20081121	8.1
20081124	8.15
20081125	8.15
20081126	8.25
20081127	8.15
20081128	8.25
20081201	8.25
20081202	8.15
20081203	8.1
20081204	8.15
20081205	8.25
20081208	8.15
20081209	8.2
20081210	8.22
20081211	8.2
20081215	8.25
20081216	8.25
20081217	8.25
20081218	8.32
20081219	8.25
20081222	8.2
20081223	8.25
20081224	8.25
20081226	8.25
20081229	8.25
20081230	8.25
20081231	8.25
20090102	8.35
20090105	8.25
20090106	8.25
20090107	8.25
20090108	8.25
20090109	8.25
20090112	8.25
20090113	8.25
20090114	8.25
20090115	8.25
20090116	7.75
20090119	7.75
20090120	7.8
20090121	7.75
20090122	7.75
20090123	7.7
20090126	7.75
20090127	7.75
20090128	7.72
20090129	7.75
20090130	7.7
20090203	7.75
20090204	7.6
20090205	7.75
20090206	7.75
20090209	7.75
20090210	7.73
20090211	7.75
20090212	7.73
20090213	7.7
20090216	7.75
20090217	7.74
20090218	7.75
20090219	7.75
20090220	7.5
20090223	7.5
20090224	7.45
20090225	7.5
20090226	7.5
20090227	7.5
20090302	7.5
20090303	7.5
20090304	7.5
20090305	7.5
20090306	7.5
20090309	7.48
20090310	7.5
20090311	7.5
20090312	7.45
20090313	7.53
20090317	7.5
20090318	7.5
20090319	7.4
20090320	6.75
20090323	6.75
20090324	6.73
20090325	6.75
20090326	6.75
20090327	6.75
20090330	6.7
20090331	6.78
20090401	6.7
20090402	6.75
20090403	6.73
20090406	6.75
20090407	6.7
20090408	6.7
20090413	6.8
20090414	6.7
20090415	6.75
20090416	6.77
20090417	6
20090420	6.05
20090421	6
20090422	6
20090423	5.9
20090424	5.95
20090427	5.98
20090428	5.99
20090429	6
20090430	6
20090504	6
20090505	5.98
20090506	6.1
20090507	6
20090508	6.03
20090511	5.95
20090512	6.01
20090513	5.9
20090514	6
20090515	5.25
20090518	5.2
20090519	5.15
20090520	5.25
20090521	5.25
20090522	5.2
20090525	5.15
20090526	5.25
20090527	5.1
20090528	5.25
20090529	5.16
20090601	5.25
20090602	5.25
20090603	5.25
20090604	5.25
20090605	5.26
20090608	5.23
20090609	5.21
20090610	5.21
20090611	5.21
20090612	5.22
20090615	5.22
20090616	5.15
20090617	5.23
20090618	5.2
20090619	4.74
20090622	4.75
20090623	4.86
20090624	4.78
20090625	4.75
20090626	4.74
20090629	4.77
20090630	4.72
20090701	4.75
20090702	4.74
20090703	4.78
20090706	4.76
20090707	4.75
20090708	4.75
20090709	4.75
20090710	4.76
20090713	4.79
20090714	4.8
20090715	4.78
20090716	4.72
20090717	4.5
20090720	4.5
20090721	4.55
20090722	4.5
20090723	4.4
20090724	4.45
20090727	4.5
20090728	4.45
20090729	4.52
20090730	4.5
20090731	4.5
20090803	4.5
20090804	4.5
20090805	4.45
20090806	4.35
20090807	4.48
20090810	4.45
20090811	4.5
20090812	4.5
20090813	4.5
20090814	4.5
20090817	4.48
20090818	4.5
20090819	4.5
20090820	4.4
20090821	4.5
20090824	4.45
20090825	4.48
20090826	4.47
20090827	4.5
20090828	4.5
20090831	4.51
20090901	4.49
20090902	4.45
20090903	4.5
20090904	4.5
20090907	4.5
20090908	4.5
20090909	4.48
20090910	4.6
20090911	4.5
20090914	4.5
20090915	4.47
20090917	4.5
20090918	4.51
20090921	4.4
20090922	4.45
20090923	4.53
20090924	4.45
20090925	4.52
20090928	4.5
20090929	4.64
20090930	4.5
20091001	4.52
20091002	4.4
20091005	4.45
20091006	4.45
20091007	4.54
20091008	4.47
20091009	4.48
20091012	4.53
20091013	4.54
20091014	4.46
20091015	4.5
20091016	4.5
20091019	4.5
20091020	4.53
20091021	4.49
20091022	4.5
20091023	4.47
20091026	4.48
20091027	4.51
20091028	4.5
20091029	4.5
20091030	4.5
20091103	4.56
20091104	4.75
20091105	4.51
20091106	4.5
20091109	4.55
20091110	4.5
20091111	4.52
20091112	4.5
20091113	4.47
20091117	4.48
20091118	4.5
20091119	4.5
20091120	4.55
20091123	4.45
20091124	4.55
20091125	4.48
20091126	4.53
20091127	4.53
20091130	4.58
20091201	4.54
20091202	4.54
20091203	4.51
20091204	4.56
20091207	4.53
20091208	4.53
20091209	4.55
20091210	4.5
20091211	4.53
20091214	4.75
20091215	4.5
20091216	4.57
20091217	4.55
20091218	4.57
20091221	4.5
20091222	4.5
20091223	4.47
20091224	4.5
20091228	4.5
20091229	4.6
20091230	4.59
20091231	4.61
20100104	4.57
20100105	4.55
20100106	4.54
20100107	4.51
20100108	4.62
20100111	4.6
20100112	4.53
20100113	4.55
20100114	4.53
20100115	4.56
20100118	4.52
20100119	4.59
20100120	4.62
20100121	4.5
20100122	4.56
20100125	4.56
20100126	4.6
20100127	4.5
20100128	4.6
20100129	4.7
20100202	4.5
20100203	4.52
20100204	4.53
20100205	4.65
20100208	4.58
20100209	4.5
20100210	4.75
20100211	4.6
20100212	4.62
20100215	4.6
20100216	4.62
20100217	4.5
20100218	4.5
20100219	4.5
20100222	4.6
20100223	4.5
20100224	4.63
20100225	4.5
20100226	4.5
20100301	4.5
20100302	4.5
20100303	4.55
20100304	4.5
20100305	4.5
20100308	4.56
20100309	4.52
20100310	4.55
20100311	4.5
20100312	4.53
20100316	4.55
20100317	4.55
20100318	4.55
20100319	4.52
20100322	4.56
20100323	4.55
20100324	4.5
20100325	4.56
20100326	4.55
20100329	4.56
20100330	4.55
20100331	4.6
20100405	4.5
20100406	4.5
20100407	4.55
20100408	4.56
20100409	4.56
20100412	4.54
20100413	4.55
20100414	4.5
20100415	4.55
20100416	4.5
20100419	4.56
20100420	4.55
20100421	4.55
20100422	4.5
20100423	4.55
20100426	4.56
20100427	4.52
20100428	4.55
20100429	4.55
20100430	4.55
20100503	4.6
20100504	4.6
20100505	4.56
20100506	4.59
20100507	4.64
20100510	4.57
20100511	4.58
20100512	4.62
20100513	4.57
20100514	4.55
20100517	4.58
20100518	4.64
20100519	4.64
20100520	4.62
20100521	4.5
20100524	4.54
20100525	4.61
20100526	4.6
20100527	4.5
20100528	4.57
20100531	4.65
20100601	4.5
20100602	4.5
20100603	4.56
20100604	4.5
20100607	4.62
20100608	4.56
20100609	4.53
20100610	4.54
20100611	4.62
20100614	4.58
20100615	4.5
20100616	4.56
20100617	4.54
20100618	4.61
20100621	4.57
20100622	4.5
20100623	4.5
20100624	4.5
20100625	4.5
20100628	4.5
20100629	4.6
20100630	4.55
20100701	4.5
20100702	4.5
20100705	4.52
20100706	4.54
20100707	4.54
20100708	4.62
20100709	4.56
20100712	4.6
20100713	4.59
20100714	4.54
20100715	4.54
20100716	4.59
20100719	4.58
20100720	4.5
20100721	4.6
20100722	4.54
20100723	4.54
20100726	4.61
20100727	4.6
20100728	4.5
20100729	4.54
20100730	4.62
20100802	4.62
20100803	4.54
20100804	4.51
20100805	4.57
20100806	4.5
20100809	4.6
20100810	4.59
20100811	4.56
20100812	4.59
20100813	4.56
20100816	4.59
20100817	4.58
20100818	4.55
20100819	4.6
20100820	4.6
20100823	4.5
20100824	4.5
20100825	4.58
20100826	4.5
20100827	4.55
20100830	4.5
20100831	4.56
20100901	4.55
20100902	4.5
20100903	4.5
20100906	4.53
20100907	4.5
20100908	4.5
20100909	4.5
20100910	4.56
20100913	4.5
20100914	4.5
20100915	4.52
20100920	4.56
20100921	4.56
20100922	4.5
20100923	4.56
20100924	4.5
20100927	4.5
20100928	4.47
20100929	4.54
20100930	4.55
20101001	4.5
20101004	4.57
20101005	4.47
20101006	4.53
20101007	4.53
20101008	4.5
20101011	4.52
20101012	4.42
20101013	4.45
20101014	4.35
20101015	4.42
20101018	4.48
20101019	4.48
20101020	4.5
20101021	4.5
20101022	4.5
20101025	4.51
20101026	4.5
20101027	4.51
20101028	4.5
20101029	4.52
20101101	4.54
20101103	4.58
20101104	4.55
20101105	4.5
20101108	4.5
20101109	4.53
20101110	4.5
20101111	4.5
20101112	4.52
20101116	4.53
20101117	4.57
20101118	4.52
20101119	4.54
20101122	4.58
20101123	4.54
20101124	4.51
20101125	4.53
20101126	4.45
20101129	4.56
20101130	4.55
20101201	4.67
20101202	4.61
20101203	4.6
20101206	4.54
20101207	4.4
20101208	4.58
20101209	4.6
20101210	4.6
20101213	4.6
20101214	4.54
20101215	4.58
20101216	4.58
20101217	4.63
20101220	4.58
20101221	4.52
20101222	4.58
20101223	4.55
20101224	4.8
20101227	4.55
20101228	4.54
20101229	4.6
20101230	4.55
20101231	4.54
20110103	4.56
20110104	4.54
20110105	4.56
20110106	4.55
20110107	4.52
20110110	4.54
20110111	4.5
20110112	4.55
20110113	4.59
20110114	4.59
20110117	4.52
20110118	4.56
20110119	4.45
20110120	4.55
20110121	4.56
20110124	4.51
20110125	4.55
20110126	4.53
20110127	4.48
20110128	4.51
20110131	4.51
20110201	4.48
20110202	4.53
20110203	4.54
20110204	4.55
20110208	4.54
20110209	4.5
20110210	4.5
20110211	4.56
20110214	4.58
20110215	4.5
20110216	4.35
20110217	4.25
20110218	4.3
20110221	4.51
20110222	4.5
20110223	4.5
20110224	4.42
20110225	4.45
20110228	4.48
20110301	4.47
20110302	4.5
20110303	4.4
20110304	4.5
20110307	4.46
20110308	4.5
20110309	4.48
20110310	4.48
20110311	4.47
20110314	4.48
20110315	4.48
20110316	4.45
20110317	4.48
20110318	4.52
20110322	4.48
20110323	4.48
20110324	4.45
20110325	4.5
20110328	4.49
20110329	4.45
20110330	4.5
20110331	4.53
20110401	4.51
20110404	4.5
20110405	4.45
20110406	4.52
20110407	4.5
20110408	4.5
20110411	4.52
20110412	4.46
20110413	4.45
20110414	4.52
20110415	4.5
20110418	4.5
20110419	4.5
20110420	4.5
20110425	4.48
20110426	4.45
20110427	4.45
20110428	4.51
20110429	4.53
20110502	4.5
20110503	4.5
20110504	4.45
20110505	4.52
20110506	4.4
20110509	4.48
20110510	4.45
20110511	4.5
20110512	4.49
20110513	4.48
20110516	4.45
20110517	4.5
20110518	4.48
20110519	4.51
20110520	4.45
20110523	4.47
20110524	4.4
20110525	4.45
20110526	4.4
20110527	4.5
20110530	4.45
20110531	4.51
20110601	4.45
20110602	4.4
20110603	4.45
20110606	4.45
20110607	4.45
20110608	4.5
20110609	4.45
20110610	4.47
20110613	4.46
20110614	4.49
20110615	4.5
20110616	4.5
20110617	4.53
20110620	4.52
20110621	4.52
20110622	4.51
20110623	4.5
20110624	4.51
20110627	4.48
20110628	4.51
20110629	4.5
20110630	4.54
20110701	4.49
20110704	4.45
20110705	4.49
20110706	4.49
20110707	4.44
20110708	4.43
20110711	4.43
20110712	4.45
20110713	4.48
20110714	4.45
20110715	4.46
20110718	4.47
20110719	4.4
20110720	4.5
20110721	4.5
20110722	4.48
20110725	4.48
20110726	4.4
20110727	4.47
20110728	4.39
20110729	4.49
20110801	4.47
20110802	4.4
20110803	4.47
20110804	4.4
20110805	4.4
20110808	4.44
20110809	4.4
20110810	4.45
20110811	4.46
20110812	4.4
20110815	4.49
20110816	4.4
20110817	4.44
20110818	4.4
20110819	4.42
20110822	4.44
20110823	4.43
20110824	4.42
20110825	4.4
20110826	4.4
20110829	4.4
20110830	4.4
20110831	4.35
20110901	4.4
20110902	4.33
20110905	4.36
20110906	4.35
20110907	4.35
20110908	4.41
20110909	4.35
20110912	4.31
20110913	4.34
20110914	4.32
20110915	4.27
20110919	4.3
20110920	4.39
20110921	4.46
20110922	4.5
20110923	4.5
20110926	4.4
20110927	4.38
20110928	4.35
20110929	4.35
20110930	4.38
20111003	4.4
20111004	4.42
20111005	4.39
20111006	4.41
20111007	4.36
20111010	4.37
20111011	4.37
20111012	4.33
20111013	4.34
20111014	4.35
20111017	4.4
20111018	4.34
20111019	4.3
20111020	4.4
20111021	4.34
20111024	4.39
20111025	4.43
20111026	4.43
20111027	4.36
20111028	4.45
20111031	4.4
20111101	4.37
20111103	4.45
20111104	4.47
20111107	4.38
20111108	4.41
20111109	4.36
20111110	4.37
20111111	4.44
20111114	4.45
20111115	4.35
20111116	4.35
20111117	4.4
20111118	4.48
20111122	4.4
20111123	4.4
20111124	4.56
20111125	4.4
20111128	4.39
20111129	4.5
20111130	4.5
20111201	4.4
20111202	4.45
20111205	4.45
20111206	4.37
20111207	4.37
20111208	4.38
20111209	4.43
20111213	4.37
20111214	4.47
20111215	4.47
20111216	4.38
20111219	4.5
20111220	4.62
20111221	4.5
20111222	4.45
20111223	4.47
20111226	4.48
20111227	4.5
20111228	4.5
20111229	4.5
20111230	4.5
20120102	4.53
20120103	4.52
20120104	4.5
20120105	4.45
20120106	4.48
20120109	4.48
20120110	4.46
20120111	4.44
20120112	4.43
20120113	4.45
20120116	4.43
20120117	4.32
20120118	4.4
20120119	4.41
20120120	4.46
20120123	4.5
20120124	4.48
20120125	4.4
20120126	4.5
20120127	4.5
20120130	4.5
20120131	4.5
20120201	4.5
20120202	4.5
20120203	4.5
20120207	4.49
20120208	4.49
20120209	4.48
20120210	4.48
20120213	4.47
20120214	4.48
20120215	4.47
20120216	4.44
20120217	4.48
20120220	4.47
20120221	4.47
20120222	4.49
20120223	4.47
20120224	4.47
20120227	4.48
20120228	4.47
20120229	4.54
20120301	4.48
20120302	4.5
20120305	4.47
20120306	4.45
20120307	4.5
20120308	4.49
20120309	4.47
20120312	4.49
20120313	4.49
20120314	4.47
20120315	4.47
20120316	4.5
20120320	4.47
20120321	4.48
20120322	4.49
20120323	4.49
20120326	4.48
20120327	4.47
20120328	4.47
20120329	4.47
20120330	4.51
20120402	4.48
20120403	4.48
20120404	4.5
20120409	4.49
20120410	4.48
20120411	4.47
20120412	4.48
20120413	4.48
20120416	4.48
20120417	4.48
20120418	4.48
20120419	4.48
20120420	4.47
20120423	4.48
20120424	4.48
20120425	4.45
20120426	4.48
20120427	4.48
20120430	4.52
20120502	4.48
20120503	4.48
20120504	4.48
20120507	4.45
20120508	4.48
20120509	4.45
20120510	4.48
20120511	4.48
20120514	4.45
20120515	4.45
20120516	4.5
20120517	4.48
20120518	4.47
20120521	4.48
20120522	4.48
20120523	4.5
20120524	4.5
20120525	4.5
20120528	4.5
20120529	4.48
20120530	4.5
20120531	4.49
20120601	4.5
20120604	4.47
20120605	4.48
20120606	4.48
20120607	4.48
20120608	4.47
20120611	4.48
20120612	4.45
20120613	4.48
20120614	4.45
20120615	4.51
20120618	4.52
20120619	4.48
20120620	4.48
20120621	4.46
20120622	4.45
20120625	4.46
20120626	4.48
20120627	4.48
20120628	4.45
20120629	4.48
20120702	4.45
20120703	4.48
20120704	4.44
20120705	4.48
20120706	4.48
20120709	4.5
20120710	4.48
20120711	4.47
20120712	4.48
20120713	4.44
20120716	4.4
20120717	4.45
20120718	4.45
20120719	4.48
20120720	4.48
20120723	4.4
20120724	4.48
20120725	4.48
20120726	4.48
20120727	4.48
20120730	4.48
20120731	4.48
20120801	4.48
20120802	4.48
20120803	4.48
20120806	4.48
20120807	4.4
20120808	4.48
20120809	4.4
20120810	4.48
20120813	4.48
20120814	4.48
20120815	4.4
20120816	4.48
20120817	4.4
20120820	4.48
20120821	4.48
20120822	4.41
20120823	4.4
20120824	4.42
20120827	4.48
20120828	4.48
20120829	4.5
20120830	4.49
20120831	4.48
20120903	4.48
20120904	4.49
20120905	4.42
20120906	4.48
20120907	4.48
20120910	4.48
20120911	4.42
20120912	4.46
20120913	4.48
20120914	4.43
20120917	4.48
20120918	4.48
20120919	4.5
20120920	4.48
20120921	4.43
20120924	4.43
20120925	4.48
20120926	4.48
20120927	4.5
20120928	4.49
20121001	4.5
20121002	4.48
20121003	4.48
20121004	4.43
20121005	4.49
20121008	4.48
20121009	4.5
20121010	4.5
20121011	4.48
20121012	4.43
20121015	4.48
20121016	4.5
20121017	4.5
20121018	4.5
20121019	4.48
20121022	4.43
20121023	4.5
20121024	4.48
20121025	4.48
20121026	4.48
20121029	4.5
20121030	4.48
20121031	4.49
20121101	4.43
20121105	4.5
20121106	4.49
20121107	4.48
20121108	4.44
20121109	4.5
20121112	4.49
20121113	4.44
20121114	4.5
20121115	4.44
20121116	4.44
20121120	4.5
20121121	4.43
20121122	4.5
20121123	4.43
20121126	4.45
20121127	4.44
20121128	4.5
20121129	4.4
20121130	4.43
20121203	4.5
20121204	4.43
20121205	4.51
20121206	4.51
20121207	4.51
20121210	4.49
20121211	4.5
20121213	4.5
20121214	4.54
20121217	4.57
20121218	4.51
20121219	4.49
20121220	4.49
20121221	4.5
20121224	4.52
20121226	4.5
20121227	4.45
20121228	4.5
20121231	4.5
20130102	4.49
20130103	4.54
20130104	4.53
20130107	4.5
20130108	4.48
20130109	4.47
20130110	4.52
20130111	4.54
20130114	4.49
20130115	4.43
20130116	4.43
20130117	4.43
20130118	4.43
20130121	4.45
20130122	4.51
20130123	4.5
20130124	4.49
20130125	4.43
20130128	4.43
20130129	4.47
20130130	4.47
20130131	4.53
20130201	4.48
20130205	4.53
20130206	4.43
20130207	4.49
20130208	4.43
